0.559485,0.102782,0.112559,0.225174
0.277953,0.197278,0.188320,0.336448
0.597784,0.162383,0.103211,0.136622
0.083933,0.596108,0.204360,0.115599
0.457875,0.129727,0.225123,0.187276
0.297504,0.198064,0.180645,0.323786
0.496542,0.164496,0.170233,0.168729
0.504714,0.202002,0.077752,0.215531
0.169049,0.310319,0.447572,0.073059
0.057209,0.425310,0.120012,0.397469
0.104177,0.223106,0.115211,0.557506
0.541184,0.123446,0.121551,0.213820
0.499707,0.148849,0.186503,0.164941
0.327389,0.237193,0.099148,0.336270
0.663425,0.132518,0.099751,0.104306
0.326141,0.385627,0.153236,0.134996
0.066176,0.581877,0.182492,0.169456
0.098602,0.409122,0.205715,0.286561
0.042105,0.168588,0.467667,0.321640
0.481042,0.139800,0.123052,0.256106
0.292851,0.252808,0.333215,0.121127
0.163992,0.144868,0.300453,0.390687
0.131122,0.197989,0.123155,0.547734
0.161504,0.215618,0.450490,0.172388
0.390019,0.167027,0.112450,0.330505
0.277998,0.317222,0.198468,0.206312
0.169049,0.310319,0.447572,0.073059
0.516092,0.165282,0.162559,0.156067
0.354333,0.212077,0.107092,0.326499
0.139370,0.094358,0.693212,0.073059
0.401727,0.194422,0.230108,0.173742
0.091115,0.659259,0.199809,0.049817
0.439858,0.116303,0.323417,0.120422
0.139370,0.139134,0.636495,0.085000
0.195591,0.231573,0.388791,0.184045
0.090650,0.333630,0.249701,0.326020
0.200023,0.243247,0.401796,0.154934
0.163584,0.096468,0.667710,0.072238
0.232892,0.361434,0.369302,0.036371
0.416605,0.110679,0.336234,0.136482
0.130512,0.159272,0.311484,0.398731
0.224401,0.309145,0.099100,0.367354
0.269534,0.121858,0.447732,0.160876
0.453212,0.173179,0.186234,0.187375
0.158921,0.139921,0.628821,0.072337
0.453212,0.173179,0.186234,0.187375
0.222102,0.504945,0.155520,0.117434
0.508754,0.147035,0.185752,0.158459
0.169892,0.234393,0.516325,0.079390
0.060597,0.224503,0.366262,0.348637
0.168647,0.256690,0.380847,0.193816
0.070135,0.125310,0.099954,0.704601
0.298507,0.254806,0.192908,0.253779
0.166667,0.160199,0.638905,0.034229
0.098656,0.552380,0.239576,0.109387
0.081818,0.602023,0.191865,0.124294
0.139370,0.139134,0.636495,0.085000
0.298306,0.358468,0.154367,0.188859
0.609647,0.097035,0.167002,0.126316
0.162147,0.214114,0.506240,0.117499
0.128101,0.525340,0.147925,0.198634
0.188483,0.367337,0.249026,0.195155
0.489948,0.118003,0.290967,0.101082
0.340413,0.218685,0.079267,0.361635
0.254167,0.312897,0.102440,0.330496
0.171135,0.298439,0.311167,0.219259
0.480157,0.148062,0.194178,0.177603
0.012338,0.544048,0.266645,0.176970
0.159563,0.433310,0.329917,0.077210
0.389518,0.290585,0.213215,0.106682
0.103695,0.434529,0.299905,0.161871
0.304127,0.188734,0.112551,0.394587
0.060597,0.251369,0.468501,0.219532
0.387806,0.091548,0.140797,0.379849
0.514817,0.172272,0.205345,0.107566
0.572197,0.076377,0.110278,0.241148
0.573656,0.123966,0.159809,0.142569
0.339305,0.286689,0.169015,0.204991
0.496542,0.164496,0.170233,0.168729
0.173712,0.266867,0.486461,0.072960
0.256289,0.437477,0.279917,0.026317
0.480157,0.148062,0.194178,0.177603
0.377523,0.201072,0.182265,0.239140
0.591748,0.077164,0.102603,0.228485
0.516092,0.165282,0.162559,0.156067
0.124414,0.232782,0.437188,0.205616
0.104177,0.223106,0.115211,0.557506
0.476040,0.185186,0.177647,0.161127
0.184979,0.245325,0.379628,0.190068
0.164764,0.304147,0.318501,0.212588
0.019506,0.249158,0.722640,0.008696
0.480157,0.148062,0.194178,0.177603
0.457875,0.129727,0.225123,0.187276
0.383143,0.135001,0.101908,0.379948
0.496542,0.164496,0.170233,0.168729
0.271005,0.483442,0.078995,0.166557
0.364018,0.137035,0.165752,0.333196
0.368814,0.207868,0.315752,0.107566
0.571635,0.139137,0.162077,0.127151
0.031133,0.492361,0.214477,0.262030
0.260087,0.264095,0.104457,0.371361
0.453212,0.173179,0.186234,0.187375
0.455421,0.214812,0.165752,0.164015
0.159329,0.188320,0.261564,0.390787
0.225906,0.257194,0.100690,0.416210
0.453212,0.173179,0.186234,0.187375
0.094685,0.267324,0.406802,0.231190
0.686780,0.057586,0.118156,0.137478
0.434291,0.103234,0.157695,0.304779
0.282223,0.177402,0.366670,0.173705
0.402181,0.132936,0.159553,0.305330
0.074982,0.605997,0.259432,0.059589
0.477426,0.130513,0.217448,0.174613
0.455421,0.214812,0.165752,0.164015
0.393554,0.236447,0.170185,0.199814
0.159563,0.433310,0.329917,0.077210
0.153667,0.154733,0.533825,0.157775
0.240408,0.222012,0.247865,0.289716
0.158238,0.188698,0.580004,0.073059
0.471460,0.116303,0.155885,0.256353
0.327389,0.237193,0.099148,0.336270
0.061270,0.229476,0.465603,0.243651
0.211053,0.309956,0.287896,0.191095
0.453212,0.173179,0.186234,0.187375
0.184600,0.368315,0.175690,0.271395
0.129453,0.359899,0.302611,0.208037
0.506313,0.275321,0.108077,0.110288
0.241588,0.288971,0.424375,0.045067
0.071816,0.232179,0.538908,0.157098
0.547158,0.091548,0.140797,0.220497
0.480157,0.148062,0.194178,0.177603
0.436156,0.111466,0.128559,0.323819
0.436156,0.111466,0.328559,0.123819
0.480157,0.148062,0.194178,0.177603
0.117576,0.190834,0.535676,0.155915
0.064514,0.255456,0.470276,0.209753
0.455421,0.214812,0.165752,0.164015
0.075042,0.219163,0.367490,0.338306
0.224361,0.344183,0.315143,0.116313
0.080805,0.590670,0.189924,0.138601
0.386747,0.284899,0.188640,0.139715
0.057209,0.536024,0.102155,0.304612
0.135359,0.439960,0.282074,0.142607
0.289557,0.193903,0.075675,0.440864
0.304436,0.284722,0.095267,0.315575
0.482365,0.189696,0.173696,0.154243
0.042873,0.083558,0.790011,0.083558
0.457875,0.129727,0.225123,0.187276
0.012500,0.185199,0.355572,0.446729
0.190220,0.302244,0.095333,0.412203
0.284059,0.245877,0.115149,0.354915
0.516092,0.165282,0.162559,0.156067
0.203639,0.357257,0.385450,0.053654
0.364018,0.137035,0.165752,0.333196
0.044872,0.396952,0.384365,0.173811
0.340621,0.495664,0.098533,0.065182
0.116491,0.545620,0.195282,0.142607
0.062950,0.552459,0.248356,0.136235
0.140859,0.031858,0.795593,0.031690
0.099673,0.485010,0.276716,0.138601
0.146011,0.416336,0.111384,0.326269
0.154444,0.300415,0.126082,0.419059
0.121011,0.330622,0.129241,0.419126
0.170887,0.381549,0.303606,0.143958
0.268630,0.189024,0.322598,0.219748
0.161538,0.454873,0.106700,0.276888
0.027564,0.821876,0.141865,0.008696
0.137342,0.228140,0.418919,0.215599
0.543037,0.140165,0.170503,0.146296
0.070135,0.214596,0.106700,0.608569
0.166315,0.114018,0.644439,0.075228
0.101926,0.580881,0.267376,0.049817
0.100164,0.362901,0.351003,0.185931
0.027907,0.212890,0.614296,0.144907
0.472763,0.173966,0.178559,0.174712
0.413104,0.237234,0.162510,0.187151
0.057209,0.425310,0.120012,0.397469
0.135419,0.253125,0.340131,0.271325
0.289557,0.193903,0.075675,0.440864
0.111713,0.384100,0.103440,0.400746
0.049107,0.424000,0.296000,0.230893
0.128118,0.299537,0.269261,0.303084
0.294705,0.047243,0.626362,0.031690
0.225661,0.211506,0.179271,0.383562
0.091459,0.230339,0.478220,0.199982
0.325451,0.229689,0.200852,0.244007
0.139370,0.139134,0.636495,0.085000
0.177466,0.139134,0.588876,0.094524
0.368631,0.345866,0.115749,0.169754
0.262340,0.413649,0.197339,0.126672
0.088285,0.262844,0.341842,0.307030
0.104177,0.223106,0.115211,0.557506
0.160501,0.097930,0.675950,0.065619
0.362573,0.315702,0.205271,0.116454
0.334792,0.284757,0.159624,0.220827
0.061872,0.292572,0.152155,0.493402
0.287911,0.272767,0.191809,0.247512
0.154716,0.152623,0.159328,0.533333
0.171873,0.293674,0.309429,0.225024
0.044872,0.487810,0.099954,0.367364
0.191708,0.341450,0.192063,0.274778
0.453212,0.173179,0.186234,0.187375
0.376422,0.058044,0.463988,0.101546
0.129453,0.359899,0.302611,0.208037
0.079884,0.568834,0.259567,0.091715
0.404892,0.178776,0.246378,0.169954
0.486763,0.274535,0.115752,0.122951
0.277998,0.317222,0.198468,0.206312
0.070135,0.125310,0.099954,0.704601
