0.795076,0.017357,0.044102,0.143466
0.335839,0.004148,0.001119,0.658894
0.028589,0.043030,0.904499,0.023883
0.159429,0.013146,0.022339,0.805086
0.256806,0.021127,0.019821,0.702246
0.028490,0.037029,0.916462,0.018020
0.113338,0.593906,0.243411,0.049346
0.809826,0.034157,0.013743,0.142273
0.021162,0.698541,0.218493,0.061804
0.349726,0.010563,0.014506,0.625205
0.842476,0.055935,0.043965,0.057623
0.021352,0.823332,0.144959,0.010357
0.019640,0.906918,0.055133,0.018309
0.176365,0.018206,0.027346,0.778084
0.003787,0.979682,0.014699,0.001831
0.167142,0.026816,0.012708,0.793333
0.021104,0.834219,0.076252,0.068425
0.374756,0.024289,0.018254,0.582702
0.024542,0.044552,0.908388,0.022518
0.016568,0.022215,0.941526,0.019691
0.093104,0.035920,0.055108,0.815867
0.163199,0.369255,0.213151,0.254394
0.024868,0.040449,0.897271,0.037412
0.811776,0.055040,0.035786,0.097398
0.008828,0.968937,0.019176,0.003058
0.437751,0.205243,0.242505,0.114501
0.305297,0.016170,0.002700,0.675833
0.091840,0.041439,0.053414,0.813307
0.122172,0.050289,0.033247,0.794292
0.018004,0.026164,0.901325,0.054507
0.121080,0.033306,0.051479,0.794135
0.017619,0.942598,0.030346,0.009437
0.553208,0.290886,0.023767,0.132139
0.103380,0.045252,0.136430,0.714938
0.281833,0.010421,0.012627,0.695119
0.656408,0.031078,0.004812,0.307702
0.019410,0.047662,0.899552,0.033376
0.091837,0.018033,0.019362,0.870767
0.061347,0.871465,0.041205,0.025983
0.893835,0.026350,0.024445,0.055370
0.014979,0.964354,0.014919,0.005749
0.124884,0.346072,0.433310,0.095734
0.172308,0.048174,0.704004,0.075514
0.024048,0.282241,0.318098,0.375613
0.016866,0.952395,0.025909,0.004830
0.015302,0.953676,0.025665,0.005357
0.030389,0.039223,0.892653,0.037736
0.067452,0.022375,0.273881,0.636293
0.822070,0.045835,0.038010,0.094085
0.297918,0.039375,0.272126,0.390582
0.085625,0.874620,0.020694,0.019061
0.266667,0.023682,0.008413,0.701239
0.028070,0.042675,0.903502,0.025753
0.034084,0.911798,0.032067,0.022052
0.340068,0.142995,0.471392,0.045544
0.506616,0.186176,0.025909,0.281299
0.016469,0.949734,0.026395,0.007403
0.452548,0.016819,0.023934,0.506700
0.023033,0.043416,0.897063,0.036489
0.257205,0.120189,0.533698,0.088908
0.388399,0.351452,0.185626,0.074523
0.026875,0.948201,0.012579,0.012345
0.799338,0.033308,0.089769,0.077586
0.022996,0.941645,0.019455,0.015904
0.111827,0.208338,0.074294,0.605542
0.130136,0.062635,0.122905,0.684324
0.616952,0.090934,0.035676,0.256438
0.208175,0.469553,0.003833,0.318439
0.102847,0.028388,0.053597,0.815168
0.116378,0.040375,0.050578,0.792669
0.088427,0.049889,0.033150,0.828535
0.270552,0.110690,0.022938,0.595821
0.057635,0.122495,0.643001,0.176870
0.768335,0.054376,0.053371,0.123918
0.019906,0.048313,0.919653,0.012128
0.843638,0.038882,0.036073,0.081408
0.014398,0.049732,0.913306,0.022564
0.133836,0.071116,0.017326,0.777722
0.014553,0.928407,0.048474,0.008566
0.059022,0.775053,0.135031,0.030894
0.020617,0.046143,0.898066,0.035173
0.021871,0.047533,0.901380,0.029217
0.105706,0.036375,0.085730,0.772189
0.007248,0.964037,0.024815,0.003900
0.022636,0.947276,0.016897,0.013190
0.160321,0.016775,0.014291,0.808613
0.681786,0.093500,0.110520,0.114194
0.027436,0.030811,0.915112,0.026641
0.024067,0.024364,0.857282,0.094287
0.067582,0.048631,0.744081,0.139706
0.815986,0.033443,0.036541,0.114030
0.011941,0.956535,0.025627,0.005897
0.509134,0.023100,0.029655,0.438111
0.833469,0.020481,0.047345,0.098704
0.342629,0.025307,0.018080,0.613984
0.027286,0.044515,0.902061,0.026138
0.022516,0.041513,0.897163,0.038808
0.126765,0.036155,0.058829,0.778251
0.023460,0.047114,0.906752,0.022675
0.158159,0.021348,0.019369,0.801125
0.183204,0.025707,0.065773,0.725316
0.016221,0.951332,0.026112,0.006335
0.017262,0.948458,0.028284,0.005996
0.030438,0.595613,0.327888,0.046061
0.090950,0.033862,0.065954,0.809234
0.032267,0.094304,0.861254,0.012175
0.852764,0.056104,0.029700,0.061432
0.023290,0.075917,0.675884,0.224908
0.815338,0.003279,0.005591,0.175792
0.044930,0.745547,0.153808,0.055715
0.475930,0.031236,0.004465,0.488369
0.014802,0.039561,0.929707,0.015930
0.839170,0.060263,0.018069,0.082498
0.771052,0.031116,0.068182,0.129650
0.087965,0.016397,0.329717,0.565921
0.347260,0.054505,0.550119,0.048116
0.648495,0.020313,0.226475,0.104717
0.014142,0.954173,0.025582,0.006103
0.156065,0.017382,0.034035,0.792519
0.102791,0.042585,0.056957,0.797668
0.123495,0.403976,0.404138,0.068390
0.349588,0.168596,0.291276,0.190541
0.384895,0.352188,0.043342,0.219574
0.605462,0.057722,0.009987,0.326829
0.063601,0.620776,0.199555,0.116068
0.406347,0.443329,0.025985,0.124339
0.291604,0.028315,0.021883,0.658199
0.135778,0.037089,0.005976,0.821157
0.097482,0.054685,0.028091,0.819742
0.808334,0.048328,0.035478,0.107860
0.029704,0.494970,0.440598,0.034728
0.811512,0.027217,0.028491,0.132780
0.779694,0.025016,0.005461,0.189829
0.107558,0.050971,0.040031,0.801440
0.015127,0.072870,0.863720,0.048283
0.107454,0.036923,0.757639,0.097984
0.204356,0.241716,0.152675,0.401253
0.457070,0.050266,0.010323,0.482340
0.060274,0.049401,0.777453,0.112873
0.045908,0.136706,0.763385,0.054001
0.032691,0.886440,0.060846,0.020023
0.451755,0.191677,0.039978,0.316590
0.015742,0.019878,0.903054,0.061326
0.018595,0.074241,0.881619,0.025545
0.022833,0.030867,0.904751,0.041549
0.723813,0.074747,0.079343,0.122096
0.008435,0.977944,0.011884,0.001737
0.088741,0.415696,0.312837,0.182726
0.019812,0.025100,0.914214,0.040874
0.236971,0.183569,0.431065,0.148395
0.013810,0.115490,0.743569,0.127131
