7.592849,0.780726,9.987116,3.160240
4.901402,1.184931,6.711783,2.590711
7.018068,0.995487,7.530094,2.744102
7.704413,0.581087,14.461078,3.802772
7.922367,1.198554,8.809204,2.968030
8.035930,0.423338,9.670534,3.109748
10.912420,1.449029,18.581090,4.310579
9.224242,1.587978,12.326120,3.510857
7.357850,0.914641,8.775387,2.962328
7.244533,0.904598,8.738360,2.956072
9.448508,1.128516,15.493267,3.936149
7.527723,1.455973,8.647456,2.940656
10.744252,0.564205,15.330684,3.915442
9.422231,0.590133,12.351432,3.514460
8.973060,1.065570,13.881991,3.725854
10.214318,1.513818,18.106610,4.255186
9.139390,1.059680,12.346377,3.513741
6.031817,0.830122,5.872156,2.423253
7.370749,0.735553,10.106052,3.179002
11.873912,1.065394,27.114305,5.207140
10.581448,0.672306,16.695818,4.086052
12.036583,0.843370,21.548292,4.642014
17.152520,1.159026,50.171375,7.083176
14.564893,1.668686,33.147715,5.757405
10.515434,1.078436,17.183366,4.145282
7.975948,1.425562,10.818314,3.289121
6.527442,1.237452,8.356907,2.890831
8.943644,1.089569,11.924104,3.453130
8.135098,1.629505,10.612473,3.257679
11.357775,1.116779,22.062718,4.697097
12.351864,1.055418,26.546690,5.152348
13.701246,1.058985,29.255624,5.408847
8.289835,1.285657,9.176742,3.029314
12.013501,1.465711,29.843134,5.462887
7.283374,0.818317,8.351608,2.889915
4.079912,1.227383,2.542005,1.594367
9.119682,1.114846,11.952581,3.457250
8.607183,0.775202,16.414252,4.051451
8.446722,1.355976,10.080972,3.175055
8.178370,0.425017,15.420005,3.926831
10.689453,1.148507,19.620883,4.429547
15.504016,0.675129,30.009503,5.478093
8.842647,0.669752,11.993333,3.463139
8.147145,0.719684,9.390937,3.064464
7.249122,1.056706,7.690514,2.773178
5.116405,1.119686,5.242364,2.289621
6.270121,1.293000,7.199576,2.683203
9.392313,1.353045,15.676514,3.959358
13.929184,0.677781,38.481876,6.203376
6.090837,0.758073,6.489266,2.547404
6.177668,1.242766,7.954886,2.820441
8.447720,1.586152,14.764534,3.842465
6.555425,0.992470,7.573643,2.752025
15.403062,1.398295,46.748145,6.837262
7.915391,1.065740,11.600289,3.405920
9.384911,1.213888,13.671431,3.697490
11.217634,1.452855,22.412646,4.734200
9.381663,0.796343,11.778165,3.431933
10.785966,0.591987,17.415029,4.173132
10.198324,0.756487,22.477256,4.741018
5.757673,1.067999,5.759317,2.399858
8.727174,1.485681,9.745366,3.121757
11.673325,0.395656,20.103712,4.483716
13.858785,1.330445,36.315196,6.026209
6.317287,0.757173,6.203262,2.490635
6.765526,0.596809,6.870321,2.621130
8.854427,1.425360,12.140232,3.484284
6.249035,1.526928,7.904061,2.811416
8.242742,1.088140,12.646211,3.556151
11.210678,0.707018,25.492858,5.049045
4.853617,1.459502,5.089729,2.256043
4.784890,1.589481,5.226566,2.286169
7.379812,0.800632,10.219378,3.196776
10.888210,0.611110,15.367666,3.920161
7.972037,1.066488,10.808416,3.287616
12.507464,0.479757,27.044087,5.200393
8.551656,0.720331,12.833056,3.582325
10.441965,1.207252,20.759251,4.556232
4.060969,0.831164,2.452728,1.566119
11.419091,0.941651,23.493163,4.846975
14.203867,0.486169,27.516249,5.245593
9.966310,0.922363,15.131999,3.889987
9.946785,1.016707,16.767422,4.094804
9.351304,1.183738,10.579092,3.252552
11.994638,1.653676,24.957244,4.995723
11.033268,1.012034,18.514027,4.302793
11.211850,0.515304,20.325788,4.508413
12.187289,0.981491,21.710978,4.659504
6.920293,1.450182,6.710032,2.590373
13.041370,1.299142,29.629783,5.443325
10.727926,0.406215,17.867369,4.226981
8.744188,1.304113,17.305000,4.159928
8.590362,1.087014,13.804848,3.715488
9.687470,0.903865,15.411761,3.925782
7.686328,0.501814,9.385913,3.063644
6.506351,0.898484,10.180701,3.190721
15.403581,1.322565,30.937611,5.562159
7.931197,1.058941,10.567379,3.250750
10.000041,0.762127,17.133098,4.139215
10.417689,0.697038,16.177081,4.022074
9.862265,1.014310,14.024959,3.744991
10.531865,0.861358,17.133525,4.139266
6.421531,1.475952,5.017262,2.239924
12.382893,0.771718,20.425118,4.519416
10.364945,1.141668,21.608205,4.648463
5.024850,0.676868,5.265213,2.294605
8.792057,1.395777,14.371602,3.790990
8.742693,0.926728,11.911750,3.451340
6.438939,1.073105,5.899574,2.428904
6.466208,0.462590,7.438025,2.727274
5.830691,0.739987,5.969891,2.443336
9.679504,0.400809,13.518633,3.676769
7.764563,1.595781,9.477677,3.078584
11.810651,0.312136,18.403201,4.289895
8.710854,0.542165,12.536807,3.540735
8.751189,0.883763,11.942188,3.455747
6.306973,0.807771,5.459480,2.336553
11.009898,1.258200,18.119619,4.256715
9.117682,0.771814,12.188559,3.491212
8.314893,1.217942,11.374447,3.372602
8.375754,1.276515,10.105475,3.178911
8.033881,0.800662,9.395652,3.065233
6.792473,1.226129,7.070701,2.659079
7.667518,1.359922,11.728166,3.424641
9.058976,0.862388,12.369892,3.517086
8.273699,1.161374,9.950338,3.154416
10.780645,1.418673,15.519565,3.939488
6.877028,1.142497,8.637843,2.939021
5.620640,1.005019,5.654180,2.377852
7.121625,0.948787,6.855258,2.618255
10.986130,0.961573,24.844501,4.984426
9.922387,0.687312,13.497003,3.673827
7.779943,1.513746,7.863955,2.804274
7.720699,0.926198,11.941931,3.455710
7.693226,0.806520,10.079815,3.174872
8.176919,0.931304,9.221112,3.036628
6.968114,1.158109,7.262864,2.694970
8.948753,1.463518,12.732716,3.568293
9.728926,1.385129,19.862568,4.456744
5.860026,1.353005,5.306918,2.303675
9.011366,1.004693,11.909412,3.451002
6.744405,1.178837,6.407969,2.531397
5.350747,0.866034,6.683031,2.585156
7.923632,1.091678,10.196824,3.193247
13.499521,0.980251,23.490038,4.846652
12.853033,0.126657,24.065733,4.905684
5.816795,0.997774,4.705830,2.169292
8.044572,1.522748,8.676555,2.945599
9.701453,1.068254,13.559181,3.682279
11.314024,1.409307,17.723755,4.209959
9.328799,0.497934,11.167264,3.341746
7.486120,1.155178,10.334043,3.214661
5.981354,0.528241,6.990662,2.643986
13.335095,1.246103,24.626419,4.962501
6.404062,1.321320,6.991604,2.644164
7.895028,1.594483,9.665174,3.108886
5.695791,1.280426,5.142306,2.267665
11.258023,1.024371,20.251532,4.500170
5.083563,0.697506,5.133159,2.265647
5.775401,1.123204,5.721938,2.392057
10.415014,1.346776,20.210253,4.495581
8.517525,1.038084,11.097884,3.331349
10.245533,1.184977,14.711321,3.835534
7.976728,1.461273,14.235854,3.773043
7.941744,0.395085,9.876131,3.142631
8.498955,0.723343,11.732980,3.425344
7.688460,1.328756,12.111219,3.480118
11.698643,1.003447,21.459354,4.632424
10.884249,0.928029,16.334397,4.041584
8.521541,1.410159,11.580722,3.403046
6.578429,0.782404,7.230728,2.689001
7.970648,0.847940,11.012245,3.318470
8.640367,0.960123,17.488157,4.181884
13.244013,0.484880,25.638641,5.063461
9.555884,1.272204,14.219736,3.770906
5.750915,1.526987,6.238124,2.497624
15.854733,0.918279,41.284796,6.425325
8.570361,1.115030,11.274052,3.357685
9.519358,0.270538,13.793136,3.713911
7.541310,0.389664,11.007612,3.317772
4.997253,0.705914,6.005032,2.450517
6.581958,1.540459,5.510365,2.347417
10.070155,0.360189,16.457972,4.056843
6.447039,1.146654,11.355544,3.369799
7.437401,0.906977,9.809626,3.132032
5.994678,0.826117,5.794176,2.407110
9.915965,1.788106,14.650787,3.827635
9.032937,0.797885,12.679495,3.560828
8.828855,0.641210,15.216357,3.900815
13.501004,0.864269,24.568951,4.956708
7.457017,0.303840,9.024382,3.004061
7.488863,1.136821,8.101818,2.846369
6.593213,0.615643,7.321440,2.705816
7.209824,0.735740,8.541213,2.922535
6.451178,1.195030,6.906154,2.627956
