0.800000,0.266667,0.120000,0.320000
0.000000,0.920000,0.800000,1.000000
0.800000,1.000000,0.200000,0.800000
0.066667,0.088889,0.022222,0.955556
0.265000,0.208333,0.326667,0.975000
0.623333,0.058333,0.690000,0.748333
0.501364,0.219242,0.835758,0.829545
0.591667,0.275000,0.655556,0.475000
0.563333,0.058333,0.650000,0.748333
0.871429,0.179683,0.157143,0.000000
0.406593,0.442491,0.528205,0.215385
0.817308,0.314316,0.317094,0.190385
0.960000,0.866667,0.000000,0.880000
0.859740,0.671861,0.393939,0.254545
0.090909,0.320000,0.901818,0.786667
0.800000,1.000000,0.200000,1.000000
0.066667,0.768889,0.522222,0.875556
0.617308,0.203205,0.317094,0.190385
0.859740,0.671861,0.393939,0.254545
0.842308,0.589316,0.150427,0.065385
0.494444,0.147222,0.672222,0.708333
0.638333,0.008333,0.500000,0.748333
0.493333,0.555556,0.222222,0.768889
0.800000,0.720000,0.200000,0.720000
0.802308,0.589316,0.150427,0.145385
0.666667,0.666667,0.203175,0.657143
0.563333,0.058333,0.650000,0.748333
0.741883,0.316147,0.723304,0.254545
0.533687,0.128333,0.841818,0.952778
0.960000,0.800000,0.000000,0.680000
0.533687,0.128333,0.841818,0.952778
0.316667,0.347222,0.538889,0.730556
0.960000,0.800000,0.000000,0.480000
0.733687,0.008333,0.841818,0.952778
0.898333,0.008333,0.940000,0.948333
0.800000,1.000000,0.200000,1.000000
0.623333,0.058333,0.810000,0.868333
0.471429,0.428571,0.490476,0.133333
0.071429,0.328571,0.690476,0.533333
0.966667,0.677778,0.200000,0.200000
0.601111,0.058333,0.623333,0.726111
0.439927,0.342491,0.861538,0.015385
0.133333,0.888889,0.022222,0.555556
0.292308,0.528205,0.461538,0.615385
0.357308,0.069872,0.502491,0.447527
0.626364,0.149242,0.785758,0.829545
0.325000,0.155000,0.700000,0.528333
0.433974,0.286538,0.361538,0.507051
0.363736,0.236777,0.621856,0.192527
0.092308,0.261538,0.581538,0.402051
0.266667,0.200000,0.200000,0.200000
0.666667,0.355556,0.222222,0.955556
0.623333,0.125000,0.578889,0.548333
0.733687,0.008333,0.641818,0.952778
0.838333,0.008333,0.900000,0.948333
0.391667,0.497222,0.588889,0.930556
0.125000,0.008333,0.166667,0.975000
0.589927,0.559158,0.461538,0.198718
0.600000,0.480000,0.720000,0.320000
1.000000,0.151111,0.000000,0.200000
0.686364,0.215909,0.714646,0.629545
0.230403,0.258999,0.555189,0.348083
0.518687,0.058333,0.751818,0.872778
0.000000,0.500000,0.514286,0.557143
0.733333,0.155556,0.022222,0.888889
0.477121,0.099242,0.653939,0.429545
0.191667,0.177222,0.703175,0.607698
0.733687,0.008333,0.641818,0.952778
0.593687,0.195000,0.770707,0.752778
0.725000,0.319444,0.166667,0.575000
0.698333,0.008333,0.660000,0.868333
0.758730,0.180952,0.533333,0.177778
0.683550,0.266147,0.706638,0.054545
0.365000,0.316667,0.523333,0.906667
0.826667,0.288889,0.022222,0.835556
0.278095,0.128571,0.850476,0.300000
0.623333,0.058333,0.690000,0.748333
0.718974,0.461538,0.150427,0.228718
0.138095,0.228571,0.690476,0.200000
0.244444,0.000000,0.266667,0.177778
0.715873,0.095238,0.512698,0.177778
0.898333,0.008333,0.940000,0.948333
0.191667,0.716667,0.150000,0.933333
0.466667,0.066667,0.333333,0.666667
0.515873,0.095238,0.512698,0.177778
0.360000,0.755556,0.022222,0.768889
0.490909,0.200000,0.701818,0.920000
0.816883,0.559481,0.284416,0.254545
0.325000,0.250000,0.683333,0.733333
0.816883,0.559481,0.284416,0.054545
0.250000,0.258333,0.516667,0.775000
0.066667,0.888889,0.122222,0.755556
0.761364,0.099242,0.875758,0.829545
0.600000,1.000000,0.400000,1.000000
0.573260,0.409158,0.461538,0.015385
0.526407,0.205195,0.460606,0.054545
0.826407,0.651861,0.927273,0.054545
0.125000,0.008333,0.400952,0.352143
0.563333,0.058333,0.650000,0.748333
0.320952,0.114286,0.760000,0.400000
