0.800000,0.200000,0.000000,0.000000
0.110000,0.425000,0.213333,0.251667
0.162778,0.364444,0.311111,0.161667
0.260556,0.355556,0.200000,0.183889
0.107937,0.307937,0.133333,0.450794
0.110000,0.275000,0.013333,0.601667
0.226270,0.361270,0.000000,0.412460
0.620952,0.102698,0.254921,0.021429
0.260000,0.275000,0.013333,0.451667
0.180952,0.462698,0.334921,0.021429
0.302778,0.411111,0.244444,0.041667
0.261111,0.100000,0.388889,0.250000
0.245000,0.446667,0.244444,0.063889
0.314286,0.329365,0.334921,0.021429
0.118333,0.520000,0.200000,0.161667
0.847619,0.073810,0.057143,0.021429
0.714286,0.173810,0.090476,0.021429
0.085000,0.100000,0.013333,0.801667
0.399286,0.107143,0.070476,0.423095
0.347619,0.296032,0.334921,0.021429
0.260000,0.020000,0.550000,0.170000
0.180000,0.600000,0.000000,0.220000
0.380556,0.355556,0.200000,0.063889
0.325714,0.325714,0.320000,0.028571
0.426667,0.400000,0.013333,0.160000
0.107222,0.255556,0.213333,0.423889
0.140952,0.207143,0.270476,0.381429
0.314286,0.073810,0.590476,0.021429
0.272619,0.407143,0.057143,0.263095
0.058333,0.866667,0.033333,0.041667
0.044444,0.044444,0.911111,0.000000
0.114286,0.073810,0.790476,0.021429
0.245000,0.380000,0.311111,0.063889
0.354286,0.169365,0.454921,0.021429
0.166270,0.741270,0.000000,0.092460
0.758333,0.200000,0.000000,0.041667
0.232619,0.127143,0.057143,0.583095
0.118333,0.120000,0.000000,0.761667
0.417063,0.151587,0.168254,0.263095
0.066667,0.600000,0.311111,0.022222
0.533333,0.366667,0.000000,0.100000
0.339286,0.332143,0.257143,0.071429
0.199286,0.157143,0.070476,0.573095
0.022222,0.222222,0.483333,0.272222
0.130159,0.330159,0.511111,0.028571
0.344048,0.385714,0.000000,0.270238
0.162778,0.164444,0.111111,0.561667
0.106667,0.773333,0.120000,0.000000
0.083333,0.825000,0.000000,0.091667
0.340000,0.340000,0.120000,0.200000
0.472619,0.257143,0.057143,0.213095
0.358730,0.173810,0.446032,0.021429
0.285000,0.100000,0.013333,0.601667
0.272619,0.457143,0.057143,0.213095
0.285000,0.500000,0.013333,0.201667
0.100000,0.300000,0.400000,0.200000
0.247619,0.640476,0.090476,0.021429
0.207222,0.405556,0.013333,0.373889
0.139286,0.132143,0.657143,0.071429
0.083333,0.625000,0.000000,0.291667
0.044444,0.411111,0.544444,0.000000
0.426667,0.200000,0.013333,0.360000
0.244444,0.044444,0.711111,0.000000
0.085000,0.100000,0.013333,0.801667
0.197619,0.632143,0.057143,0.113095
0.618730,0.071587,0.168254,0.141429
0.272619,0.607143,0.057143,0.063095
0.304444,0.064444,0.311111,0.320000
0.060000,0.120000,0.000000,0.820000
0.144048,0.652381,0.133333,0.070238
0.180952,0.062698,0.534921,0.221429
0.397063,0.251587,0.168254,0.183095
0.224286,0.432143,0.070476,0.273095
0.145714,0.305714,0.150000,0.398571
0.311111,0.100000,0.588889,0.000000
0.065000,0.165000,0.520000,0.250000
0.102778,0.744444,0.111111,0.041667
0.314286,0.262698,0.401587,0.021429
0.508889,0.391111,0.077778,0.022222
0.144048,0.652381,0.133333,0.070238
0.780952,0.140476,0.057143,0.021429
0.385000,0.391667,0.013333,0.210000
0.285000,0.100000,0.213333,0.401667
0.274286,0.473810,0.070476,0.181429
0.200000,0.322222,0.277778,0.200000
0.139286,0.132143,0.657143,0.071429
0.392619,0.287143,0.057143,0.263095
0.140952,0.007143,0.070476,0.781429
0.774286,0.027143,0.057143,0.141429
0.040000,0.106667,0.853333,0.000000
0.088889,0.377778,0.311111,0.222222
0.466270,0.441270,0.000000,0.092460
0.162778,0.564444,0.111111,0.161667
0.306667,0.173333,0.320000,0.200000
0.051667,0.325000,0.413333,0.210000
0.362778,0.164444,0.111111,0.361667
0.044444,0.111111,0.844444,0.000000
0.185000,0.325000,0.280000,0.210000
0.733333,0.159524,0.057143,0.050000
0.550000,0.055556,0.344444,0.050000
