0.492514,0.142122,0.336272,0.010909,0.014545,0.003636
0.551787,0.266667,0.114880,0.000000,0.000000,0.066667
0.272180,0.609459,0.118361,0.000000,0.000000,0.000000
0.588242,0.345266,0.066492,0.000000,0.000000,0.000000
0.655369,0.331933,0.012698,0.000000,0.000000,0.000000
0.514430,0.466966,0.018605,0.000000,0.000000,0.000000
0.658279,0.289023,0.052698,0.000000,0.000000,0.000000
0.711153,0.222356,0.066492,0.000000,0.000000,0.000000
0.706858,0.152539,0.111513,0.010909,0.014545,0.003636
0.788242,0.145266,0.066492,0.000000,0.000000,0.000000
0.640827,0.338120,0.021053,0.000000,0.000000,0.000000
0.908242,0.065266,0.026492,0.000000,0.000000,0.000000
0.440827,0.538120,0.021053,0.000000,0.000000,0.000000
0.908242,0.065266,0.026492,0.000000,0.000000,0.000000
0.908242,0.065266,0.026492,0.000000,0.000000,0.000000
0.908242,0.065266,0.026492,0.000000,0.000000,0.000000
0.831153,0.142356,0.026492,0.000000,0.000000,0.000000
0.666427,0.142122,0.162359,0.010909,0.014545,0.003636
0.617514,0.133427,0.219968,0.010909,0.014545,0.003636
0.470235,0.338243,0.162431,0.010909,0.014545,0.003636
0.547654,0.337031,0.115315,0.000000,0.000000,0.000000
0.758735,0.095968,0.116206,0.010909,0.014545,0.003636
0.760823,0.146478,0.063608,0.010909,0.014545,0.003636
0.908242,0.065266,0.026492,0.000000,0.000000,0.000000
0.433365,0.359871,0.177674,0.010909,0.014545,0.003636
0.788242,0.145266,0.066492,0.000000,0.000000,0.000000
0.442356,0.344304,0.184249,0.010909,0.014545,0.003636
0.486349,0.415854,0.097796,0.000000,0.000000,0.000000
0.651940,0.177031,0.171029,0.000000,0.000000,0.000000
0.693697,0.159812,0.117401,0.010909,0.014545,0.003636
0.908242,0.065266,0.026492,0.000000,0.000000,0.000000
0.711153,0.222356,0.066492,0.000000,0.000000,0.000000
0.908242,0.065266,0.026492,0.000000,0.000000,0.000000
0.908242,0.065266,0.026492,0.000000,0.000000,0.000000
0.727983,0.079812,0.163115,0.010909,0.014545,0.003636
0.476786,0.370397,0.123726,0.010909,0.014545,0.003636
0.617258,0.201558,0.085426,0.010909,0.014545,0.070303
0.652490,0.262993,0.034517,0.000000,0.000000,0.050000
0.666427,0.142122,0.162359,0.010909,0.014545,0.003636
0.666427,0.142122,0.162359,0.010909,0.014545,0.003636
0.750400,0.215083,0.034517,0.000000,0.000000,0.000000
0.908242,0.065266,0.026492,0.000000,0.000000,0.000000
0.693697,0.159812,0.117401,0.010909,0.014545,0.003636
0.666427,0.142122,0.162359,0.010909,0.014545,0.003636
0.831153,0.142356,0.026492,0.000000,0.000000,0.000000
0.706858,0.152539,0.111513,0.010909,0.014545,0.003636
0.557067,0.381750,0.047850,0.013333,0.000000,0.000000
0.853281,0.081423,0.065296,0.000000,0.000000,0.000000
0.572514,0.222122,0.176272,0.010909,0.014545,0.003636
0.706858,0.152539,0.111513,0.010909,0.014545,0.003636
0.787060,0.127577,0.085363,0.000000,0.000000,0.000000
0.639255,0.196817,0.034517,0.023529,0.105882,0.000000
0.467619,0.288452,0.085426,0.034439,0.120428,0.003636
0.544709,0.211362,0.085426,0.034439,0.120428,0.003636
0.509775,0.187655,0.077401,0.034439,0.120428,0.070303
0.668560,0.117647,0.013793,0.066667,0.133333,0.000000
0.733684,0.145263,0.121053,0.000000,0.000000,0.000000
0.612945,0.232539,0.125426,0.010909,0.014545,0.003636
0.805066,0.142356,0.052578,0.000000,0.000000,0.000000
0.711153,0.222356,0.066492,0.000000,0.000000,0.000000
0.617514,0.133427,0.219968,0.010909,0.014545,0.003636
0.677576,0.153939,0.072727,0.010909,0.014545,0.070303
0.760973,0.127577,0.111450,0.000000,0.000000,0.000000
0.453281,0.023241,0.294387,0.010909,0.214545,0.003636
0.666427,0.142122,0.162359,0.010909,0.014545,0.003636
0.666427,0.142122,0.162359,0.010909,0.014545,0.003636
0.787060,0.127577,0.085363,0.000000,0.000000,0.000000
0.787060,0.127577,0.085363,0.000000,0.000000,0.000000
0.787060,0.127577,0.085363,0.000000,0.000000,0.000000
0.572514,0.222122,0.176272,0.010909,0.014545,0.003636
0.223953,0.527442,0.048605,0.000000,0.000000,0.200000
0.444157,0.464660,0.077850,0.013333,0.000000,0.000000
0.038743,0.930887,0.030369,0.000000,0.000000,0.000000
0.031601,0.909459,0.058941,0.000000,0.000000,0.000000
0.038743,0.930887,0.030369,0.000000,0.000000,0.000000
0.038743,0.930887,0.030369,0.000000,0.000000,0.000000
0.021096,0.840299,0.138605,0.000000,0.000000,0.000000
0.031601,0.909459,0.058941,0.000000,0.000000,0.000000
0.030620,0.865537,0.090509,0.013333,0.000000,0.000000
0.063743,0.855887,0.030369,0.000000,0.000000,0.050000
0.038743,0.930887,0.030369,0.000000,0.000000,0.000000
0.091331,0.847280,0.061389,0.000000,0.000000,0.000000
0.063743,0.855887,0.030369,0.000000,0.000000,0.050000
0.063743,0.855887,0.030369,0.000000,0.000000,0.050000
0.080827,0.748120,0.021053,0.075000,0.000000,0.075000
0.111601,0.789459,0.098941,0.000000,0.000000,0.000000
0.098267,0.809459,0.092274,0.000000,0.000000,0.000000
0.038743,0.930887,0.030369,0.000000,0.000000,0.000000
0.031601,0.909459,0.058941,0.000000,0.000000,0.000000
0.238743,0.730887,0.030369,0.000000,0.000000,0.000000
0.357067,0.581750,0.047850,0.013333,0.000000,0.000000
0.237998,0.627280,0.134722,0.000000,0.000000,0.000000
0.164665,0.742518,0.079484,0.013333,0.000000,0.000000
0.157998,0.547280,0.094722,0.000000,0.006667,0.193333
0.098474,0.718709,0.032817,0.075000,0.000000,0.075000
0.442356,0.344304,0.184249,0.010909,0.014545,0.003636
0.357067,0.581750,0.047850,0.013333,0.000000,0.000000
0.411612,0.509023,0.012698,0.066667,0.000000,0.000000
0.110239,0.727532,0.032817,0.023529,0.105882,0.000000
0.234439,0.475508,0.131551,0.034439,0.120428,0.003636
0.291331,0.647280,0.061389,0.000000,0.000000,0.000000
0.132843,0.483824,0.070588,0.023529,0.239216,0.050000
0.244051,0.587464,0.021818,0.066667,0.040000,0.040000
0.492514,0.287577,0.136272,0.010909,0.014545,0.058182
0.492514,0.287577,0.136272,0.010909,0.014545,0.058182
0.000000,0.891111,0.000000,0.108889,0.000000,0.000000
0.010000,0.871111,0.030000,0.088889,0.000000,0.000000
0.307692,0.603932,0.046154,0.042222,0.000000,0.000000
0.213147,0.412503,0.097063,0.147417,0.071688,0.058182
0.011765,0.287395,0.000000,0.137815,0.540803,0.022222
0.000000,0.707359,0.000000,0.114286,0.123810,0.054545
0.000000,0.707359,0.000000,0.114286,0.123810,0.054545
0.213147,0.563932,0.097063,0.053131,0.014545,0.058182
0.444157,0.464660,0.077850,0.013333,0.000000,0.000000
0.535855,0.309629,0.125426,0.010909,0.014545,0.003636
0.391804,0.467013,0.074517,0.000000,0.000000,0.066667
0.346902,0.489758,0.163340,0.000000,0.000000,0.000000
0.195009,0.760299,0.044692,0.000000,0.000000,0.000000
0.161096,0.793632,0.031938,0.013333,0.000000,0.000000
0.195009,0.640299,0.164692,0.000000,0.000000,0.000000
0.612945,0.232539,0.125426,0.010909,0.014545,0.003636
0.070410,0.822554,0.043703,0.013333,0.000000,0.050000
0.031601,0.909459,0.058941,0.000000,0.000000,0.000000
0.195009,0.640299,0.164692,0.000000,0.000000,0.000000
0.535855,0.309629,0.125426,0.010909,0.014545,0.003636
0.273568,0.576425,0.136673,0.013333,0.000000,0.000000
0.217055,0.604004,0.149850,0.010909,0.014545,0.003636
0.028431,0.709412,0.102157,0.013333,0.040000,0.106667
0.028431,0.709412,0.102157,0.013333,0.040000,0.106667
0.028431,0.769412,0.102157,0.033333,0.000000,0.066667
0.172121,0.540000,0.050909,0.030909,0.014545,0.191515
0.076667,0.729899,0.030000,0.042222,0.000000,0.121212
0.350400,0.615083,0.034517,0.000000,0.000000,0.000000
0.273568,0.576425,0.136673,0.013333,0.000000,0.000000
0.311804,0.587013,0.034517,0.000000,0.000000,0.066667
0.444157,0.464660,0.077850,0.013333,0.000000,0.000000
0.557067,0.381750,0.047850,0.013333,0.000000,0.000000
0.031601,0.909459,0.058941,0.000000,0.000000,0.000000
0.238743,0.730887,0.030369,0.000000,0.000000,0.000000
0.038743,0.930887,0.030369,0.000000,0.000000,0.000000
0.021096,0.840299,0.138605,0.000000,0.000000,0.000000
0.557067,0.381750,0.047850,0.013333,0.000000,0.000000
0.381096,0.600299,0.018605,0.000000,0.000000,0.000000
0.178474,0.748709,0.072817,0.000000,0.000000,0.000000
0.250351,0.643358,0.092957,0.013333,0.000000,0.000000
0.627490,0.271327,0.034517,0.066667,0.000000,0.000000
0.698267,0.060699,0.211943,0.010909,0.014545,0.003636
0.217055,0.604004,0.149850,0.010909,0.014545,0.003636
0.121601,0.749459,0.128941,0.000000,0.000000,0.000000
0.237387,0.356562,0.376960,0.010909,0.014545,0.003636
0.180351,0.523358,0.282957,0.013333,0.000000,0.000000
0.279368,0.023241,0.468300,0.010909,0.214545,0.003636
0.592812,0.046154,0.361034,0.000000,0.000000,0.000000
0.476786,0.370397,0.123726,0.010909,0.014545,0.003636
0.199408,0.513416,0.258085,0.010909,0.014545,0.003636
0.237998,0.627280,0.134722,0.000000,0.000000,0.000000
0.259139,0.451237,0.260533,0.010909,0.014545,0.003636
0.666427,0.142122,0.162359,0.010909,0.014545,0.003636
0.617022,0.191576,0.162311,0.010909,0.014545,0.003636
0.536269,0.264304,0.170336,0.010909,0.014545,0.003636
0.374121,0.323127,0.144249,0.034439,0.120428,0.003636
0.738147,0.118881,0.142972,0.000000,0.000000,0.000000
0.587060,0.127577,0.285363,0.000000,0.000000,0.000000
0.007143,0.192857,0.000000,0.333333,0.000000,0.466667
0.105455,0.243117,0.050909,0.425195,0.105022,0.070303
0.117219,0.317983,0.109733,0.325195,0.071688,0.058182
0.056863,0.316807,0.058824,0.404482,0.163025,0.000000
0.045098,0.365173,0.000000,0.426704,0.163025,0.000000
0.073684,0.155263,0.021053,0.475000,0.000000,0.275000
0.000000,0.228571,0.000000,0.614286,0.090476,0.066667
0.105455,0.366349,0.050909,0.347417,0.071688,0.058182
0.007143,0.192857,0.000000,0.800000,0.000000,0.000000
0.007143,0.192857,0.000000,0.800000,0.000000,0.000000
0.117219,0.279718,0.050909,0.370946,0.177571,0.003636
0.133333,0.713333,0.000000,0.086667,0.000000,0.066667
0.040000,0.295238,0.013333,0.594286,0.057143,0.000000
0.117219,0.193369,0.050909,0.034439,0.538206,0.065859
0.117219,0.193369,0.050909,0.034439,0.538206,0.065859
0.183886,0.073369,0.050909,0.034439,0.631539,0.025859
0.183886,0.073369,0.050909,0.034439,0.631539,0.025859
0.000000,0.000000,0.000000,0.000000,0.606667,0.393333
0.117219,0.101940,0.050909,0.148724,0.555348,0.025859
0.105455,0.243117,0.050909,0.225195,0.282799,0.092525
0.011765,0.287395,0.000000,0.137815,0.540803,0.022222
0.000000,0.000000,0.000000,0.000000,0.806667,0.193333
0.105827,0.473120,0.021053,0.075000,0.000000,0.325000
0.000000,0.000000,0.000000,0.233333,0.033333,0.733333
0.532945,0.152539,0.085426,0.010909,0.014545,0.203636
0.000000,0.598788,0.000000,0.000000,0.040000,0.361212
0.066667,0.345455,0.000000,0.000000,0.000000,0.587879
0.000000,0.000000,0.000000,0.000000,0.006667,0.993333
0.000000,0.000000,0.000000,0.000000,0.006667,0.993333
0.000000,0.000000,0.000000,0.000000,0.006667,0.993333
0.000000,0.000000,0.000000,0.100000,0.033333,0.866667
0.000000,0.000000,0.000000,0.000000,0.006667,0.993333
0.000000,0.000000,0.000000,0.000000,0.006667,0.993333
0.000000,0.000000,0.000000,0.000000,0.006667,0.993333
0.000000,0.000000,0.000000,0.100000,0.033333,0.866667
0.000000,0.000000,0.000000,0.000000,0.006667,0.993333
0.000000,0.000000,0.000000,0.000000,0.006667,0.993333
0.000000,0.000000,0.000000,0.000000,0.006667,0.993333
0.200000,0.050000,0.000000,0.275000,0.000000,0.475000
0.000000,0.000000,0.000000,0.000000,0.006667,0.993333
0.000000,0.000000,0.000000,0.000000,0.006667,0.993333
0.000000,0.000000,0.000000,0.000000,0.006667,0.993333
0.000000,0.000000,0.000000,0.100000,0.033333,0.866667
0.000000,0.000000,0.000000,0.000000,0.006667,0.993333
0.025000,0.125000,0.000000,0.300000,0.033333,0.516667
0.105455,0.014545,0.050909,0.010909,0.021212,0.796970
0.105455,0.014545,0.050909,0.010909,0.021212,0.796970
0.000000,0.000000,0.000000,0.000000,0.006667,0.993333
0.000000,0.000000,0.000000,0.100000,0.211111,0.688889
0.000000,0.000000,0.000000,0.000000,0.006667,0.993333
0.000000,0.000000,0.000000,0.100000,0.033333,0.866667
